C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3085, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3109, col 28, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3117, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3189, col 13, Warning - Avoid setting styles directly via `element.style.position`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3206, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3208, col 46, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3209, col 46, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3212, col 33, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3213, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3235, col 32, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3236, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3782, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3787, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3790, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3799, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3808, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3851, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3854, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3874, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\services\ftm-schema-service.ts: line 677, col 71, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 291, col 42, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1830, col 9, Warning - Avoid setting styles directly via `element.style.fontWeight`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1831, col 9, Warning - Avoid setting styles directly via `element.style.marginBottom`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1834, col 9, Warning - Avoid setting styles directly via `element.style.fontSize`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1835, col 9, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1836, col 9, Warning - Avoid setting styles directly via `element.style.textTransform`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1837, col 9, Warning - Avoid setting styles directly via `element.style.letterSpacing`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1840, col 9, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1841, col 9, Warning - Avoid setting styles directly via `element.style.fontSize`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1842, col 9, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 1843, col 29, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\views\graph-view.ts: line 2691, col 62, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)

264 problems
